player_id;first_name;last_name;full_name;short_name;international_name;country_code;position;detailed_field_position;age;birthdate;height;weight;image
78637;Juan;Lozano;Juan Lozano;Lozano;Juan Lozano;ESP;MIDFIELDER;UNKNOWN;66.0;1955-08-30;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/78637.jpg
16;Per;Frimann;Per Frimann;Frimann;Per Frimann;DEN;;;59.0;1962-06-04;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/16.jpg
6330;Wlodimierz;Smolarek;Wlodimierz Smolarek;Smolarek;Wlodimierz Smolarek;POL;DEFENDER;;64.0;1957-07-16;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/6330.jpg
7889;Pétur;Pétursson;Pétur Pétursson;Pétursson;Pétur Pétursson;ISL;;;62.0;1959-06-27;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/7889.jpg
5320;Oleh;Blokhin;Oleh Blokhin;Blokhin;Oleh Blokhin;UKR;;;69.0;1952-11-05;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/5320.jpg
36054;Zvetan;Yontchev;Zvetan Yontchev;Yontchev;Zvetan Yontchev;BUL;;;66.0;1956-02-15;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/36054.jpg
43189;Kenny;Dalglish;Kenny Dalglish;Dalglish;Kenny Dalglish;SCO;;;71.0;1951-03-04;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/43189.jpg
80864;László;Pogány;László Pogány;Pogány;László Pogány;HUN;;;67.0;1954-10-23;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/80864.jpg
38367;László;Szokolai;László Szokolai;Szokolai;László Szokolai;HUN;;;69.0;1952-03-25;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/38367.jpg
38278;Werner;Lička;Werner Lička;Lička;Werner Lička;;;;67.0;1954-09-15;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/38278.jpg
38270;L'ubomír;Knapp;L'ubomír Knapp;Knapp;L'ubomír Knapp;TCH;;;71.0;1950-11-19;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/38270.jpg
69820;Michael;O'Connor;Michael O'Connor;O'Connor;Michael O'Connor;NIR;MIDFIELDER;;34.0;1987-10-06;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/69820.jpg
91641;Henrik;Trine;Henrik Trine;Trine;Henrik Trine;DEN;;;121.0;1901-01-01;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/91641.jpg
87183;Jan;Peters;Jan Peters;Peters;Jan Peters;NED;MIDFIELDER;UNKNOWN;67.0;1954-08-18;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/87183.jpg
36986;Kees;Kist;Kees Kist;Kist;Kees Kist;NED;FORWARD;UNKNOWN;69.0;1952-08-07;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/36986.jpg
46150;Helge;Haugen;Helge Haugen;Haugen;Helge Haugen;NOR;;UNKNOWN;40.0;1982-02-15;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/46150.jpg
176;James;Cleary;James Cleary;Cleary;James Cleary;NIR;;;65.0;1956-05-27;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/176.jpg
950;Hubert;Meunier;Hubert Meunier;Meunier;Hubert Meunier;LUX;;;62.0;1959-12-14;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/950.jpg
36284;Karl-Heinz;Rummenigge;Karl-Heinz Rummenigge;K-H. Rummenigge;Karl-Heinz Rummenigge;GER;;UNKNOWN;66.0;1955-09-25;200.0;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/36284.jpg
251;Bernd;Schulz;Bernd Schulz;Schulz;Bernd Schulz;GDR;;;62.0;1960-02-12;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/251.jpg
228;Christian;Backs;Christian Backs;Backs;Christian Backs;;;;59.0;1962-08-26;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/228.jpg
35925;Genc;Tomorri;Genc Tomorri;Tomorri;Genc Tomorri;ALB;;;62.0;1960-01-17;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/35925.jpg
1434;Gerhard;Steinkogler;Gerhard Steinkogler;Steinkogler;Gerhard Steinkogler;AUT;;;62.0;1959-09-29;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/1434.jpg
37266;Felix;Gasselich;Felix Gasselich;Gasselich;Felix Gasselich;AUT;;;66.0;1955-12-21;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/37266.jpg
76618;Murdo;MacLeod;Murdo MacLeod;MacLeod;Murdo MacLeod;SCO;MIDFIELDER;UNKNOWN;63.0;1958-09-24;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/76618.jpg
6561;Tony;Morley;Tony Morley;Morley;Tony Morley;ENG;;;67.0;1954-08-26;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/6561.jpg
36405;Peter;Withe;Peter Withe;Withe;Peter Withe;ENG;;;70.0;1951-08-30;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/36405.jpg
76732;Terence;Donovan;Terence Donovan;Donovan;Terence Donovan;ENG;FORWARD;UNKNOWN;64.0;1958-02-27;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/76732.jpg
37680;;Nené;Nené;Nené;Nené;POR;FORWARD;;72.0;1949-11-20;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/37680.jpg
36772;Zoran;Filipović;Zoran Filipović;Filipović;Zoran Filipović;SRB;;;69.0;1953-02-06;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/36772.jpg
2049;;Carlos Manuel;Carlos Manuel;Carlos Manuel;Carlos Manuel;POR;MIDFIELDER;UNKNOWN;64.0;1958-01-15;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/2049.jpg
76614;;Cemil Canalioğlu;Cemil Canalioğlu;Cemil Canalioğlu;Cemil Canalioğlu;TUR;FORWARD;UNKNOWN;63.0;1958-09-21;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/76614.jpg
92025;Viktor;Khlus;Viktor Khlus;Khlus;Viktor Khlus;URS;;;64.0;1958-02-12;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/92025.jpg
92544;Slobodan;Goracinov;Slobodan Goracinov;Goracinov;Slobodan Goracinov;SRB;;;59.0;1963-01-20;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/92544.jpg
36743;Vladimir;Petrović;Vladimir Petrović;Petrović;Vladimir Petrović;SRB;;;66.0;1955-07-01;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/36743.jpg
6464;Miloš;Šestić;Miloš Šestić;Šestić;Miloš Šestić;SRB;;;65.0;1956-08-08;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/6464.jpg
36746;Dušan;Savić;Dušan Savić;Savić;Dušan Savić;SRB;;;66.0;1955-06-01;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/36746.jpg
92552;Radomir;Savic;Radomir Savic;Savic;Radomir Savic;SRB;;;66.0;1956-02-15;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/92552.jpg
82570;Haxhi;Ballagjini;Haxhi Ballagjini;Ballagjini;Haxhi Ballagjini;ALB;;UNKNOWN;63.0;1958-06-15;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/82570.jpg
87208;Tommy;Larsen;Tommy Larsen;Larsen;Tommy Larsen;DEN;MIDFIELDER;UNKNOWN;64.0;1957-12-12;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/87208.jpg
87206;Stig;Andersen;Stig Andersen;Andersen;Stig Andersen;DEN;FORWARD;UNKNOWN;62.0;1960-02-16;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/87206.jpg
80874;Eugene;Davis;Eugene Davis;Davis;Eugene Davis;IRL;;;68.0;1953-10-17;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/80874.jpg
54018;Zdenek;Sreiner;Zdenek Sreiner;Sreiner;Zdenek Sreiner;TCH;;;68.0;1954-01-01;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/54018.jpg
76737;Gary;Shaw;Gary Shaw;Shaw;Gary Shaw;ENG;FORWARD;UNKNOWN;61.0;1961-01-21;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/76737.jpg
1781;;Chalana;Chalana;Chalana;Chalana;POR;MIDFIELDER;UNKNOWN;63.0;1959-02-10;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/1781.jpg
6974;Anastasios;Mitropoulos;Anastasios Mitropoulos;Mitropoulos;Anastasios Mitropoulos;GRE;MIDFIELDER;UNKNOWN;64.0;1957-08-23;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/6974.jpg
11984;Nikos;Anastopoulos;Nikos Anastopoulos;Anastopoulos;Nikos Anastopoulos;GRE;FORWARD;UNKNOWN;64.0;1958-01-22;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/11984.jpg
567;Kenneth;Brylle Larsen;Kenneth Brylle Larsen;Brylle Larsen;Kenneth Brylle Larsen;DEN;FORWARD;UNKNOWN;62.0;1959-05-22;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/567.jpg
35986;Willy;Geurts;Willy Geurts;Geurts;Willy Geurts;BEL;;;68.0;1954-01-30;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/35986.jpg
36713;Jurica;Jerković;Jurica Jerković;Jerković;Jurica Jerković;SRB;;;72.0;1950-02-25;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/36713.jpg
82618;Arthur;Ullrich;Arthur Ullrich;Ullrich;Arthur Ullrich;GER;;UNKNOWN;60.0;1961-10-11;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/82618.jpg
53966;Dieter;Hoeness;Dieter Hoeness;D. Hoeness;Dieter Hoeness;GER;;;69.0;1953-01-07;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/53966.jpg
82662;Kurt;Niedermayer;Kurt Niedermayer;Niedermayer;Kurt Niedermayer;GER;;UNKNOWN;66.0;1955-11-25;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/82662.jpg
87185;Kees;Tol;Kees Tol;Tol;Kees Tol;NED;FORWARD;UNKNOWN;63.0;1958-07-12;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/87185.jpg
435;Paolo Pietro;Virdis;Paolo Pietro Virdis;Virdis;Paolo Pietro Virdis;ITA;;UNKNOWN;64.0;1957-06-26;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/435.jpg
36649;Roberto;Bettega;Roberto Bettega;Bettega;Roberto Bettega;ITA;FORWARD;UNKNOWN;71.0;1950-12-27;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/36649.jpg
76387;'Terry;McDermott;Terry McDermott;McDermott;Terry McDermott;ENG;MIDFIELDER;UNKNOWN;70.0;1951-12-08;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/76387.jpg
12456;Alan;Kennedy;Alan Kennedy;A. Kennedy;Alan Kennedy;ENG;DEFENDER;;67.0;1954-08-31;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/12456.jpg
76046;David;Johnson;David Johnson;Johnson;David Johnson;ENG;FORWARD;UNKNOWN;59.0;1962-12-26;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/76046.jpg
9046;Mark;Lawrenson;Mark Lawrenson;Lawrenson;Mark Lawrenson;IRL;;;64.0;1957-06-02;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/9046.jpg
8836;Ian;Rush;Ian Rush;Rush;Ian Rush;WAL;FORWARD;UNKNOWN;60.0;1961-10-20;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/8836.jpg
3147;Gary;Blackledge;Gary Blackledge;Blackledge;Gary Blackledge;NIR;;;63.0;1958-04-08;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/3147.jpg
181;John;Jameson;John Jameson;Jameson;John Jameson;NIR;;;64.0;1958-03-11;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/181.jpg
180;Ronald;Manley;Ronald Manley;Manley;Ronald Manley;NIR;;;60.0;1961-08-18;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/180.jpg
36828;Zlatko;Krmpotic;Zlatko Krmpotic;Krmpotic;Zlatko Krmpotic;SRB;;;63.0;1958-08-07;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/36828.jpg
82720;Aliosha;Dimitrov;Aliosha Dimitrov;Dimitrov;Aliosha Dimitrov;BUL;;UNKNOWN;70.0;1951-11-24;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/82720.jpg
36010;Radoslav;Zdravkov;Radoslav Zdravkov;Zdravkov;Radoslav Zdravkov;BUL;;;65.0;1956-07-30;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/36010.jpg
6545;Andrei;Bal;Andrei Bal;Bal;Andrei Bal;UKR;;;64.0;1958-02-16;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/6545.jpg
87204;Bo;Fosgaard;Bo Fosgaard;Fosgaard;Bo Fosgaard;DEN;MIDFIELDER;UNKNOWN;66.0;1955-08-02;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/87204.jpg
76710;Domenico;Marocchino;Domenico Marocchino;Marocchino;Domenico Marocchino;ITA;MIDFIELDER;UNKNOWN;64.0;1957-05-05;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/76710.jpg
150002006;Frank;Vercauteren;Frank Vercauteren;Vercauteren;Frank Vercauteren;BEL;MIDFIELDER;UNKNOWN;65.0;1956-10-28;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/150002006.jpg
36370;Sammy;Lee;Sammy Lee;Lee;Sammy Lee;ENG;;;63.0;1959-02-07;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/36370.jpg
37836;Zoltan;Crişan;Zoltan Crişan;Crişan;Zoltan Crişan;ROU;;;66.0;1955-05-03;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/37836.jpg
2085;Ilie;Balaci;Ilie Balaci;Balaci;Ilie Balaci;ROU;;;65.0;1956-09-13;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/2085.jpg
85396;Aurel;Beldeanu;Aurel Beldeanu;Beldeanu;Aurel Beldeanu;ROU;MIDFIELDER;UNKNOWN;71.0;1951-01-05;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/85396.jpg
2073;Rodion;Cămătaru;Rodion Cămătaru;Cămătaru;Rodion Cămătaru;ROU;;;63.0;1958-06-22;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/2073.jpg
2953;Milko;Djurovski;Milko Djurovski;Djurovski;Milko Djurovski;MKD;;;59.0;1963-02-26;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/2953.jpg
36046;Petko;Petkov;Petko Petkov;Petkov;Petko Petkov;BUL;;;75.0;1946-08-03;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/36046.jpg
45906;Leonid;Buryak;Leonid Buryak;Buryak;Leonid Buryak;UKR;;;68.0;1953-07-10;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/45906.jpg
36300;Paul;Breitner;Paul Breitner;Breitner;Paul Breitner;GER;DEFENDER;UNKNOWN;70.0;1951-09-05;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/36300.jpg
876;Sergio;Brio;Sergio Brio;Brio;Sergio Brio;ITA;;;65.0;1956-08-19;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/876.jpg
36365;Phil;Thompson;Phil Thompson;Thompson;Phil Thompson;ENG;DEFENDER;UNKNOWN;68.0;1954-01-21;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/36365.jpg
9116;Alan;Hansen;Alan Hansen;Hansen;Alan Hansen;SCO;;;66.0;1955-06-13;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/9116.jpg
82617;Frank;Terletzki;Frank Terletzki;Terletzki;Frank Terletzki;GER;;UNKNOWN;71.0;1950-08-05;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/82617.jpg
2661;Wilhelmus;Hofkens;Wilhelmus Hofkens;Hofkens;Wilhelmus Hofkens;NED;;;63.0;1958-03-27;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/2661.jpg
345;Bosko;Djurovski;Bosko Djurovski;Djurovski;Bosko Djurovski;MKD;;;60.0;1961-12-28;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/345.jpg
73;Ronnie;Whelan;Ronnie Whelan;Whelan;Ronnie Whelan;IRL;;;60.0;1961-09-25;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/73.jpg
1808;Stoicho;Mladenov;Stoicho Mladenov;Mladenov;Stoicho Mladenov;BUL;;UNKNOWN;64.0;1957-04-12;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/1808.jpg
53488;Ion;Geolgau;Ion Geolgau;Geolgau;Ion Geolgau;ROU;;;61.0;1961-02-20;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/53488.jpg
76763;Ken;McNaught;Ken McNaught;McNaught;Ken McNaught;SCO;MIDFIELDER;UNKNOWN;67.0;1955-01-11;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/76763.jpg
9019;Gueorgui;Dimitrov;Gueorgui Dimitrov;Dimitrov;Gueorgui Dimitrov;BUL;;;63.0;1959-01-14;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/9019.jpg
40692;Bernd;Dürnberger;Bernd Dürnberger;Dürnberger;Bernd Dürnberger;GER;;;68.0;1953-09-17;;;https://img.uefa.com/imgml/TP/players/1/1981/324x324/40692.jpg
37839;Ionel;Augustin;Ionel Augustin;Augustin;Ionel Augustin;ROU;;;66.0;1955-10-11;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/37839.jpg
37840;Dudu;Georgescu;Dudu Georgescu;Georgescu;Dudu Georgescu;ROU;;;71.0;1950-09-01;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/37840.jpg
9545;Stein;Gran;Stein Gran;Gran;Stein Gran;NOR;;;63.0;1958-11-20;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/9545.jpg
37825;Alexandru;Custov;Alexandru Custov;Custov;Alexandru Custov;ROU;;;67.0;1954-05-08;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/37825.jpg
37184;Pal;Jacobsen;Pal Jacobsen;Jacobsen;Pal Jacobsen;NOR;;;65.0;1956-05-20;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/37184.jpg
5357;Vidar;Davidsen;Vidar Davidsen;Davidsen;Vidar Davidsen;NOR;;;64.0;1958-01-04;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/5357.jpg
73;Ronnie;Whelan;Ronnie Whelan;Whelan;Ronnie Whelan;IRL;;;60.0;1961-09-25;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/73.jpg
8836;Ian;Rush;Ian Rush;Rush;Ian Rush;WAL;FORWARD;UNKNOWN;60.0;1961-10-20;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/8836.jpg
76767;David;Hodgson;David Hodgson;Hodgson;David Hodgson;ENG;FORWARD;UNKNOWN;61.0;1960-08-06;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/76767.jpg
80839;Leo;Flanagan;Leo Flanagan;Flanagan;Leo Flanagan;IRL;MIDFIELDER;;67.0;1954-11-25;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/80839.jpg
36405;Peter;Withe;Peter Withe;Withe;Peter Withe;ENG;;;70.0;1951-08-30;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/36405.jpg
6561;Tony;Morley;Tony Morley;Morley;Tony Morley;ENG;;;67.0;1954-08-26;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/6561.jpg
76727;Dennis;Mortimer;Dennis Mortimer;Mortimer;Dennis Mortimer;ENG;DEFENDER;UNKNOWN;69.0;1952-04-05;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/76727.jpg
103484;Mehmet;Eksi;Mehmet Eksi;Eksi;Mehmet Eksi;TUR;;;68.0;1953-04-01;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/103484.jpg
468;Agostin;Kola;Agostin Kola;Kola;Agostin Kola;ALB;;;62.0;1959-05-10;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/468.jpg
82709;Miroslaw;Tlokinski;Miroslaw Tlokinski;Tlokinski;Miroslaw Tlokinski;POL;;UNKNOWN;66.0;1955-10-02;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/82709.jpg
82701;Marek;Filipczak;Marek Filipczak;Filipczak;Marek Filipczak;POL;;UNKNOWN;61.0;1960-04-15;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/82701.jpg
11701;Joseph;Xuereb;Joseph Xuereb;J. Xuereb;Joseph Xuereb;MLT;FORWARD;;64.0;1957-07-01;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/11701.jpg
37870;Gheorghe;Multescu;Gheorghe Multescu;Multescu;Gheorghe Multescu;ROU;;;62.0;1959-11-15;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/37870.jpg
5317;Michel;Platini;Michel Platini;Platini;Michel Platini;FRA;MIDFIELDER;UNKNOWN;66.0;1955-06-21;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/5317.jpg
7665;Paolo;Rossi;Paolo Rossi;Rossi;Paolo Rossi;ITA;;;65.0;1956-09-23;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/7665.jpg
876;Sergio;Brio;Sergio Brio;Brio;Sergio Brio;ITA;;;65.0;1956-08-19;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/876.jpg
879;Antonio;Cabrini;Antonio Cabrini;Cabrini;Antonio Cabrini;ITA;DEFENDER;UNKNOWN;64.0;1957-10-08;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/879.jpg
716;Henrik;Jensen;Henrik Jensen;Jensen;Henrik Jensen;DEN;;;62.0;1959-10-25;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/716.jpg
92555;Snjesko;Cerin;Snjesko Cerin;Cerin;Snjesko Cerin;SRB;;;67.0;1955-01-19;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/92555.jpg
37260;Hans;Krankl;Hans Krankl;Krankl;Hans Krankl;AUT;;;69.0;1953-02-14;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/37260.jpg
38233;Antonín;Panenka;Antonín Panenka;Panenka;Antonín Panenka;CZE;MIDFIELDER;UNKNOWN;73.0;1948-12-02;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/38233.jpg
565;Gerald;Willfurth;Gerald Willfurth;Willfurth;Gerald Willfurth;AUT;;;59.0;1962-11-06;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/565.jpg
38138;Jesús;Satrústegui;Jesús Satrústegui;Satrústegui;Jesús Satrústegui;ESP;FORWARD;UNKNOWN;68.0;1954-02-12;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/38138.jpg
38447;Filippos;Demetriou;Filippos Demetriou;Demetriou;Filippos Demetriou;CYP;MIDFIELDER;;64.0;1957-09-17;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/38447.jpg
2755;Andreas;Andreou;Andreas Andreou;Andreou;Andreas Andreou;CYP;;;57.0;1964-04-20;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/2755.jpg
9057;Simon;Tahamata;Simon Tahamata;Tahamata;Simon Tahamata;NED;;;65.0;1956-05-25;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/9057.jpg
43186;Jos;Daerden;Jos Daerden;Daerden;Jos Daerden;BEL;;;67.0;1954-11-26;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/43186.jpg
37443;Benny;Wendt;Benny Wendt;Wendt;Benny Wendt;SWE;;;71.0;1950-11-04;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/37443.jpg
43205;Arie;Haan;Arie Haan;Haan;Arie Haan;NED;MIDFIELDER;UNKNOWN;73.0;1948-11-16;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/43205.jpg
1176;Eric;Gerets;Eric Gerets;Gerets;Eric Gerets;BEL;DEFENDER;UNKNOWN;67.0;1954-05-18;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/1176.jpg
36213;Hans-Jürgen;Riediger;Hans-Jürgen Riediger;Riediger;Hans-Jürgen Riediger;GDR;;;66.0;1955-12-20;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/36213.jpg
9592;Jürgen;Milewski;Jürgen Milewski;Milewski;Jürgen Milewski;GER;;;64.0;1957-10-19;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/9592.jpg
169;Heinz;Hermann;Heinz Hermann;Hermann;Heinz Hermann;SUI;;;63.0;1958-03-28;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/169.jpg
11984;Nikos;Anastopoulos;Nikos Anastopoulos;Anastopoulos;Nikos Anastopoulos;GRE;FORWARD;UNKNOWN;64.0;1958-01-22;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/11984.jpg
76794;Giorgos;Kokolakis;Giorgos Kokolakis;Kokolakis;Giorgos Kokolakis;GRE;FORWARD;UNKNOWN;61.0;1960-09-30;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/76794.jpg
22;Jesper;Olsen;Jesper Olsen;Olsen;Jesper Olsen;DEN;;;61.0;1961-03-20;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/22.jpg
3263;Charlie;Nicholas;Charlie Nicholas;Nicholas;Charlie Nicholas;SCO;;;60.0;1961-12-30;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/3263.jpg
14;Søren;Lerby;Søren Lerby;Lerby;Søren Lerby;DEN;;;64.0;1958-02-01;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/14.jpg
76712;Francis;McGarvey;Francis McGarvey;McGarvey;Francis McGarvey;SCO;FORWARD;UNKNOWN;66.0;1956-03-17;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/76712.jpg
13712;Lázár;Szentes;Lázár Szentes;Szentes;Lázár Szentes;HUN;;;66.0;1955-12-12;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/13712.jpg
9010;Gyula;Hajszan;Gyula Hajszan;Hajszan;Gyula Hajszan;HUN;;;60.0;1961-10-09;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/9010.jpg
38356;József;Póczik;József Póczik;Póczik;József Póczik;HUN;;;68.0;1953-07-21;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/38356.jpg
82725;Andrzej;Grebosz;Andrzej Grebosz;Grebosz;Andrzej Grebosz;POL;;UNKNOWN;72.0;1949-04-26;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/82725.jpg
82730;Witold;Matusiak;Witold Matusiak;Matusiak;Witold Matusiak;POL;;UNKNOWN;61.0;1960-11-26;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/82730.jpg
36010;Radoslav;Zdravkov;Radoslav Zdravkov;Zdravkov;Radoslav Zdravkov;BUL;;;65.0;1956-07-30;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/36010.jpg
1808;Stoicho;Mladenov;Stoicho Mladenov;Mladenov;Stoicho Mladenov;BUL;;UNKNOWN;64.0;1957-04-12;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/1808.jpg
45906;Leonid;Buryak;Leonid Buryak;Buryak;Leonid Buryak;UKR;;;68.0;1953-07-10;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/45906.jpg
152;Anatoliy;Demianenko;Anatoliy Demianenko;Demianenko;Anatoliy Demianenko;UKR;;UNKNOWN;63.0;1959-02-19;;;https://img.uefa.com/imgml/TP/players/1/1982/324x324/152.jpg
